eth_type,ip_proto,src_port,dst_port
2048,17,52509,53
2048,17,53,41549
2048,17,36296,53
2048,17,53,36296
2048,17,53,54931
2048,17,53,52509
2048,6,22,49754
2048,6,49754,22
2048,17,58177,53
2048,17,53,58177
2048,6,57458,443
2048,6,443,57458
2048,17,60188,53
2048,17,53,60188
2048,17,53601,53
2048,17,59462,53
2048,17,53,53601
2048,17,35108,53
2048,17,34486,53
2048,17,36881,53
2048,17,52382,53
2048,17,53,59462
2048,17,53,35108
2048,17,53,34486
2048,17,54811,53
2048,6,49510,443
2048,17,45642,53
2048,17,53,52382
2048,17,53,54811
2048,6,50280,443
2048,6,50294,443
2048,6,443,49510
2048,6,443,50280
2048,6,443,50294
2048,6,59196,443
2048,17,53,45642
2048,6,443,59196
2048,17,56572,443
2048,17,53,36881
2048,6,45300,443
2048,6,45310,443
2048,6,45316,443
2048,6,443,45310
2048,6,443,45300
2048,6,443,45316
2048,6,57470,443
2048,6,57472,443
2048,17,36332,443
2048,17,45429,53
2048,17,53,45429
2048,6,41288,80
2048,6,43928,443
2048,6,80,41288
2048,6,443,43928
2048,6,443,57470
2048,6,443,57472
2048,6,59554,443
2048,6,52620,443
2048,6,443,59554
2048,6,443,52620
2048,6,38766,443
2048,6,59172,443
2048,6,443,59172
2048,6,443,38766
2048,17,42982,53
2048,17,49174,443
2048,17,53,42982
2048,6,57640,443
2048,6,443,57640
2048,6,42226,80
2048,17,41295,53
2048,17,53,41295
2048,6,80,42226
2048,6,80,59876
2048,6,80,59870
2048,17,40670,53
2048,17,53,40670
2048,6,44054,443
2048,6,443,44054
2048,17,34752,53
2048,17,32992,53
2048,17,53,34752
2048,17,53,32992
2048,6,46808,443
2048,6,443,46808
2048,17,39693,53
2048,17,53,39693
2048,6,39118,443
2048,6,443,39118
2048,17,59128,443
2048,17,34882,53
2048,17,53,34882
2048,6,57650,443
2048,6,443,57650
2048,6,35558,80
2048,6,80,35558
2048,17,45733,443
2048,17,47381,53
2048,17,53,47381
2048,6,56344,443
2048,17,51744,53
2048,17,32773,53
2048,17,53556,53
2048,17,53,51744
2048,17,53,32773
2048,6,443,56344
2048,17,53,53556
2048,6,43538,443
2048,6,45914,443
2048,6,48808,443
2048,6,443,43538
2048,6,443,45914
2048,6,443,48808
2048,6,45916,443
2048,6,45932,443
2048,6,56360,443
2048,6,56376,443
2048,17,50973,53
2048,6,443,56376
2048,6,443,56360
2048,6,443,45932
2048,6,443,45916
2048,17,52697,53
2048,17,44491,53
2048,17,53,52697
2048,17,53,44491
2048,17,35415,53
2048,17,53,35415
2048,17,46071,53
2048,6,33588,53
2048,17,53,46071
2048,17,49687,53
2048,6,53,33588
2048,17,47480,53
2048,17,53,47480
2048,6,53,33600
2048,6,33600,53
2048,17,39864,53
2048,17,59178,53
2048,17,53,59178
2048,17,53,50973
2048,6,35860,443
2048,17,41430,53
2048,17,53,41430
2048,6,44950,443
2048,17,40117,53
2048,6,443,35860
2048,17,53,39864
2048,17,53,49687
2048,17,38703,443
2048,17,40781,443
2048,17,60658,443
2048,17,39354,53
2048,17,39713,53
2048,17,60046,53
2048,17,59215,53
2048,17,48605,443
2048,17,53,40117
2048,6,35868,443
2048,17,40780,53
2048,6,39496,443
2048,6,34736,443
2048,6,44962,443
2048,17,53,39354
2048,17,53,39713
2048,17,53,60046
2048,17,53,59215
2048,6,443,34736
2048,6,33648,443
2048,6,55622,443
2048,6,60676,443
2048,6,37954,443
2048,6,47750,443
2048,6,443,47750
2048,17,51239,53
2048,17,53,51239
2048,6,40290,443
2048,6,34118,443
2048,17,58266,53
2048,17,53,58266
2048,6,54694,443
2048,6,55636,443
2048,6,443,35868
2048,6,60690,443
2048,6,47760,443
2048,6,443,44950
2048,6,443,47760
2048,6,443,39496
2048,6,443,44962
2048,6,443,33648
2048,6,443,60676
2048,6,443,37954
2048,6,44512,443
2048,6,40250,443
2048,6,443,44512
2048,6,443,55622
2048,6,443,40290
2048,6,443,34118
2048,6,443,60690
2048,6,443,55636
2048,6,39212,443
2048,17,53866,53
2048,17,53,53866
2048,6,443,40250
2048,6,44518,443
2048,6,443,44518
2048,6,443,39212
2048,6,40192,443
2048,6,443,40192
2048,6,37496,443
2048,17,50719,53
2048,17,36123,53
2048,17,53,50719
2048,17,53,36123
2048,6,48980,443
2048,6,35268,443
2048,17,50154,53
2048,17,53,50154
2048,6,443,35268
2048,6,443,48980
2048,6,60272,80
2048,6,60274,80
2048,17,44685,53
2048,17,56864,53
2048,17,53,44685
2048,17,53,56864
2048,6,80,60274
2048,6,80,60272
2048,6,60288,80
2048,6,60292,80
2048,6,42524,80
2048,6,80,60288
2048,6,80,60292
2048,6,80,42524
2048,17,53,40780
2048,17,35827,53
2048,17,53,35827
2048,17,56230,443
2048,6,38148,443
2048,17,34405,443
2048,17,52373,53
2048,17,53,52373
2048,17,43303,53
2048,17,53,43303
2048,6,54026,443
2048,6,49316,443
2048,6,38140,443
2048,6,35104,443
2048,6,60250,80
2048,17,50582,53
2048,6,443,35104
2048,6,443,54026
2048,6,443,38140
2048,17,53,50582
2048,6,80,60250
2048,6,443,49316
2048,6,38150,443
2048,6,40260,443
2048,6,39228,443
2048,6,40270,443
2048,17,51520,443
2048,17,50809,443
2048,6,40286,443
2048,6,40300,443
2048,6,443,39228
2048,6,443,40260
2048,6,443,40286
2048,6,443,40270
2048,6,443,40300
2048,6,37284,443
2048,6,443,37284
2048,6,48514,80
2048,6,80,48514
2048,17,42703,53
2048,17,53,42703
2048,6,39408,80
2048,6,39404,80
2048,6,80,39408
2048,6,80,39404
2048,6,35568,80
2048,6,80,35568
2048,6,41306,80
2048,6,80,41306
2048,6,41288,80
2048,6,41298,80
2048,6,80,41298
2048,6,80,41288
2048,6,22,49754
2048,6,49754,22
2048,17,47321,53
2048,17,53,47321
2048,6,443,57472
2048,6,37012,80
2048,6,48890,80
2048,6,48546,443
2048,6,80,37012
2048,6,57470,443
2048,6,57458,443
2048,6,48550,443
2048,6,80,48890
2048,6,443,48546
2048,6,443,48550
2048,6,443,57458
2048,6,443,57470
2048,6,43302,443
2048,6,443,43302
2048,17,35090,53
2048,17,59107,53
2048,17,53,35090
2048,6,52888,443
2048,6,443,52888
2048,6,59870,80
2048,17,59264,53
2048,17,53,59264
2048,6,56940,443
2048,6,443,56940
2048,17,53,59107
2048,6,58066,443
2048,6,58058,443
2048,6,58082,443
2048,6,58090,443
2048,6,58100,443
2048,6,58102,443
2048,6,80,59870
2048,6,443,58090
2048,6,443,58082
2048,6,443,58058
2048,6,443,58066
2048,6,443,58100
2048,6,443,58102
2048,17,37185,443
2048,6,35558,80
2048,6,80,35558
2048,17,38130,53
2048,17,53,38130
2048,6,34348,443
2048,6,443,34348
2048,6,59876,80
2048,6,42226,80
2048,6,80,42226
2048,6,80,59876
2048,6,48514,80
2048,6,80,48514
2048,17,33696,53
2048,17,53,33696
2048,6,50128,443
2048,6,443,50128
2048,6,39408,80
2048,6,39404,80
2048,6,80,39408
2048,6,80,39404
2048,17,60590,53
2048,17,53,60590
2048,6,48386,443
2048,6,443,48386
2048,17,46212,53
2048,17,53,46212
2048,6,47042,443
2048,6,47030,443
2048,6,47054,443
2048,6,47058,443
2048,6,443,47054
2048,6,443,47030
2048,6,443,47058
2048,6,443,47042
2048,17,37956,53
2048,17,53,37956
2048,17,32924,53
2048,17,53,32924
2048,17,55643,53
2048,17,60249,53
2048,6,57558,443
2048,6,57572,443
2048,17,53,60249
2048,6,50568,443
2048,6,50572,443
2048,6,57586,443
2048,6,50582,443
2048,17,53,55643
2048,6,443,57558
2048,6,443,57572
2048,6,443,57586
2048,6,37484,443
2048,6,443,37484
2048,17,38047,443
2048,6,443,50572
2048,6,443,50568
2048,6,443,50582
2048,6,48906,443
2048,6,50586,443
2048,6,50592,443
2048,6,57608,443
2048,6,50608,443
2048,6,57600,443
2048,17,48495,53
2048,17,53,48495
2048,17,60078,53
2048,6,443,57600
2048,6,443,57608
2048,17,53,60078
2048,6,443,48906
2048,17,35536,53
2048,17,53,35536
2048,6,443,50592
2048,6,443,50586
2048,6,443,50608
2048,6,37230,443
2048,6,443,37230
2048,17,35708,443
2048,17,55398,53
2048,17,53,55398
2048,6,443,57098
2048,6,57098,443
2048,17,53401,53
2048,17,53,53401
2048,6,43492,443
2048,6,443,43492
2048,17,48961,53
2048,17,53,48961
2048,6,45228,443
2048,6,443,45228
2048,17,48416,53
2048,17,53,48416
2048,6,57614,443
2048,6,443,57614
2048,6,58184,443
2048,6,443,58184
2048,17,50176,53
2048,17,53,50176
2048,6,36326,443
2048,6,443,36326
2048,17,58994,443
2048,6,41306,80
2048,6,80,41306
2048,17,49597,53
2048,17,53,49597
2048,6,55966,443
2048,6,443,55966
2048,6,443,58970
2048,6,58970,443
2048,6,57472,443
2048,6,443,57472
2048,6,35558,80
2048,6,80,35558
2048,6,60274,80
2048,6,60272,80
2048,6,80,60274
2048,6,80,60272
2048,6,80,42524
2048,6,443,39496
2048,6,59876,80
2048,6,42226,80
2048,17,53809,53
2048,17,53,53809
2048,6,80,42226
2048,6,80,59876
2048,6,53172,443
2048,6,443,53172
2048,6,37954,443
2048,17,60023,53
2048,17,53,60023
2048,6,443,37954
2048,17,40836,443
2048,17,39204,53
2048,17,53,39204
2048,6,46078,443
2048,6,46086,443
2048,17,48380,53
2048,17,53,48380
2048,6,443,46086
2048,6,32960,443
2048,6,443,46078
2048,17,32996,53
2048,17,53,32996
2048,6,443,32960
2048,6,50420,443
2048,6,443,50420
2048,17,58145,53
2048,17,53,58145
2048,17,41066,53
2048,17,53,41066
2048,6,60060,443
2048,6,443,60060
2048,17,48807,53
2048,17,53,48807
2048,17,57347,443
2048,6,56734,443
2048,6,443,56734
2048,6,48514,80
2048,6,80,48514
2048,17,34840,53
2048,17,53,34840
2048,6,38830,443
2048,6,443,38830
2048,17,54224,53
2048,17,53,54224
2048,6,55636,443
2048,6,39198,443
2048,6,443,39198
2048,17,38346,53
2048,17,53,38346
2048,6,36112,443
2048,6,36120,443
2048,6,36134,443
2048,6,36142,443
2048,6,36158,443
2048,6,36174,443
2048,6,443,36142
2048,6,443,36120
2048,6,443,36134
2048,6,443,36112
2048,6,443,36158
2048,6,443,36174
2048,17,36109,53
2048,17,53,36109
2048,17,55082,53
2048,17,53,55082
2048,17,36170,443
2048,6,35568,80
2048,6,80,35568
2048,6,57472,443
2048,6,443,57472
2048,6,57458,443
2048,6,57470,443
2048,6,443,57470
2048,6,443,57458
2048,6,40606,443
2048,6,32888,443
2048,6,38220,443
2048,6,46736,443
2048,6,443,46736
2048,6,443,38220
2048,6,443,32888
2048,6,443,40606
2048,6,59870,80
2048,6,80,59870
2048,17,50340,53
2048,17,57688,53
2048,17,53,50340
2048,6,39972,443
2048,6,443,39972
2048,6,35558,80
2048,17,53,57688
2048,6,38932,443
2048,6,80,35558
2048,6,443,38932
2048,17,57841,53
2048,17,53,57841
2048,17,58010,443
2048,6,443,43538
2048,6,43538,443
2048,17,42499,53
2048,17,53,42499
2048,6,443,48808
2048,6,48808,443
2048,6,55750,443
2048,6,55758,443
2048,6,55764,443
2048,6,443,55758
2048,6,443,55764
2048,6,443,55750
2048,6,80,42524
2048,6,443,39496
2048,17,36303,53
2048,6,37954,443
2048,17,53,36303
2048,6,48758,443
2048,6,443,48758
2048,6,443,37954
2048,17,41405,53
2048,17,53,41405
2048,17,47054,53
2048,17,53,47054
2048,6,48846,443
2048,17,34744,53
2048,6,443,48846
2048,17,53,34744
2048,17,46079,53
2048,17,48704,53
2048,17,53,46079
2048,17,53,48704
2048,6,34070,443
2048,6,443,34070
2048,17,45435,53
2048,17,53,45435
2048,6,58846,443
2048,6,58858,443
2048,6,58866,443
2048,6,443,58846
2048,6,443,58858
2048,6,443,58866
2048,6,54656,443
2048,6,39274,443
2048,6,49744,443
2048,6,443,54656
2048,6,443,49744
2048,6,443,39274
2048,17,43987,53
2048,17,37922,53
2048,17,53,43987
2048,17,53,37922
2048,6,53534,443
2048,17,57206,53
2048,6,39408,80
2048,6,39404,80
2048,6,80,39408
2048,6,80,39404
2048,17,53,57206
2048,6,58648,443
2048,6,443,53534
2048,17,37810,53
2048,17,53,37810
2048,6,53484,443
2048,6,46900,443
2048,6,443,53484
2048,6,443,58648
2048,6,443,46900
2048,17,45813,53
2048,6,37012,80
2048,6,48890,80
2048,6,41306,80
2048,6,41288,80
2048,6,80,37012
2048,6,80,41306
2048,6,80,48890
2048,6,80,41288
2048,17,34841,53
2048,17,53,34841
2048,17,54668,53
2048,17,53,54668
2048,17,53,45813
2048,6,43048,80
2048,6,80,43048
2048,6,47724,8080
2048,6,8080,47724
2048,17,54531,53
2048,6,35568,80
2048,6,80,35568
2048,17,53,54531
2048,6,55414,443
2048,6,48626,443
2048,6,443,48626
2048,6,443,55414
2048,6,52404,443
2048,6,52420,443
2048,6,52424,443
2048,6,443,52424
2048,6,443,52404
2048,6,443,52420
2048,6,52432,443
2048,6,443,52432
2048,17,44067,53
2048,17,53,44067
2048,17,37077,53
2048,17,53,37077
2048,17,49513,53
2048,17,53,49513
2048,6,54268,443
2048,6,443,54268
2048,17,51317,53
2048,17,53,51317
2048,17,48352,443
2048,17,42919,53
2048,6,443,57472
2048,17,53,42919
2048,6,47682,443
2048,6,443,47682
2048,6,57458,443
2048,6,57470,443
2048,17,43399,443
2048,6,443,57470
2048,6,443,57458
2048,17,45117,53
2048,6,40240,443
2048,17,53,45117
2048,6,443,40240
2048,6,56210,443
2048,6,56216,443
2048,6,56190,443
2048,6,56198,443
2048,6,56202,443
2048,6,56218,443
2048,17,53239,53
2048,17,53,53239
2048,6,55200,443
2048,6,443,55200
2048,6,443,56218
2048,6,443,56216
2048,6,443,56198
2048,6,443,56210
2048,6,443,56190
2048,6,443,56202
2048,17,50181,53
2048,17,53,50181
2048,6,59870,80
2048,6,80,59870
2048,6,52212,443
2048,6,53500,443
2048,6,53514,443
2048,6,53518,443
2048,6,443,53500
2048,6,443,53518
2048,6,443,53514
2048,6,35558,80
2048,6,80,35558
2048,17,51588,443
2048,6,443,52212
2048,17,32820,53
2048,17,53,32820
2048,6,33418,443
2048,6,33434,443
2048,6,33444,443
2048,6,443,33434
2048,6,443,33444
2048,6,443,33418
2048,6,33452,443
2048,6,443,33452
2048,6,56790,443
2048,17,56729,53
2048,6,443,56790
2048,17,53,56729
2048,6,48088,443
2048,6,443,48088
2048,17,49414,53
2048,17,53,49414
2048,17,33355,53
2048,17,53,33355
2048,6,47534,443
2048,6,443,47534
2048,17,50571,443
2048,6,60272,80
2048,6,80,60272
2048,6,39496,443
2048,6,42524,80
2048,17,48866,53
2048,17,53,48866
2048,6,80,42524
2048,6,443,39496
2048,6,59876,80
2048,6,80,59876
2048,6,37954,443
2048,6,443,37954
2048,6,48086,443
2048,6,443,48086
2048,6,36134,443
2048,6,56860,443
2048,6,443,36134
2048,6,443,56860
2048,6,48514,80
2048,6,80,48514
2048,6,35274,443
2048,6,37912,443
2048,6,46746,443
2048,6,443,37912
2048,6,443,46746
2048,6,443,35274
2048,6,57774,443
2048,6,58970,443
2048,6,38476,443
2048,6,443,57774
2048,6,443,58970
2048,6,443,38476
2048,6,39408,80
2048,6,39404,80
2048,6,80,39408
2048,6,80,39404
2048,6,34268,443
2048,6,40436,443
2048,6,40452,443
2048,6,36410,443
2048,6,443,34268
2048,6,443,36410
2048,6,443,40452
2048,6,443,40436
2048,6,35568,80
2048,6,80,35568
2048,6,443,50572
2048,6,50572,443
2048,6,37012,80
2048,6,80,37012
2048,17,59316,53
2048,6,52176,443
2048,6,443,52176
2048,17,53,59316
2048,6,52404,443
2048,6,52414,443
2048,6,443,52404
2048,6,443,52414
2048,6,55636,443
2048,6,57472,443
2048,17,34954,53
2048,17,53,34954
2048,6,443,57472
2048,6,54024,443
2048,6,39930,443
2048,6,57098,443
2048,17,39009,53
2048,6,443,39930
2048,6,443,54024
2048,6,443,57098
2048,17,53,39009
2048,17,54223,53
2048,6,47116,80
2048,17,53,54223
2048,6,57470,443
2048,6,57458,443
2048,6,80,47116
2048,6,443,57458
2048,6,443,57470
2048,17,39441,53
2048,17,53,39441
2048,17,38691,53
2048,17,53,38691
2048,6,47540,443
2048,6,58452,443
2048,6,58466,443
2048,6,443,58452
2048,6,443,47540
2048,6,443,58466
2048,17,54708,53
2048,17,53,54708
2048,6,59870,80
2048,6,80,59870
2048,17,52145,53
2048,17,53,52145
2048,17,33689,53
2048,17,53,33689
2048,6,35558,80
2048,6,53484,443
2048,6,443,53500
2048,6,443,53514
2048,6,80,35558
2048,6,443,53484
2048,6,60272,80
2048,6,80,60272
2048,6,59876,80
2048,6,80,59876
2048,6,37954,443
2048,6,443,37954
2048,6,54022,443
2048,6,50280,443
2048,6,58584,443
2048,6,443,54022
2048,6,443,58584
2048,6,443,50280
2048,17,40202,53
2048,17,53,40202
2048,6,46900,443
2048,6,60274,80
2048,6,41306,80
2048,6,43048,80
2048,6,53534,443
2048,6,80,60274
2048,6,80,41306
2048,6,80,43048
2048,6,443,46900
2048,6,56290,443
2048,6,443,53534
2048,6,443,56290
2048,6,38766,443
2048,6,45316,443
2048,6,59554,443
2048,6,52620,443
2048,6,443,38766
2048,6,443,59554
2048,6,443,45316
2048,6,443,52620
2048,17,50456,53
2048,6,35568,80
2048,6,80,35568
2048,6,443,58648
2048,6,58648,443
2048,6,37992,443
2048,6,51236,443
2048,6,40736,443
2048,6,443,51236
2048,6,443,40736
2048,6,443,37992
2048,17,53,50456
2048,6,48846,443
2048,6,443,48846
2048,6,36202,443
2048,6,39118,443
2048,6,44054,443
2048,6,443,44054
2048,6,443,39118
2048,6,443,36202
2048,17,39968,53
2048,17,53,39968
2048,17,53280,53
2048,17,53,53280
2048,17,32814,53
2048,17,53,32814
2048,6,43830,443
2048,6,443,43830
2048,6,37012,80
2048,6,43538,443
2048,6,46808,443
2048,6,49510,443
2048,6,443,49510
2048,6,443,43538
2048,6,80,37012
2048,6,443,46808
2048,6,41298,80
2048,6,80,41298
2048,6,45914,443
2048,6,57640,443
2048,6,43928,443
2048,6,40192,443
2048,6,443,45914
2048,6,443,40192
2048,6,443,43928
2048,6,443,57640
2048,6,443,57472
2048,6,42226,80
2048,6,57458,443
2048,6,57470,443
2048,6,80,42226
2048,6,443,57458
2048,6,443,57470
2048,6,80,47116
2048,6,54026,443
2048,6,34118,443
2048,6,49316,443
2048,6,34736,443
2048,6,48980,443
2048,6,35860,443
2048,6,44962,443
2048,6,38140,443
2048,6,33648,443
2048,6,35104,443
2048,6,35268,443
2048,6,443,54026
2048,6,443,48980
2048,6,443,34736
2048,6,443,38140
2048,6,443,35104
2048,6,443,35268
2048,6,443,49316
2048,6,443,35860
2048,6,443,44962
2048,6,443,33648
2048,6,443,34118
2048,6,47750,443
2048,6,443,47750
2048,6,56344,443
2048,6,48808,443
2048,6,59172,443
2048,6,443,56344
2048,6,443,48808
2048,6,443,59172
2048,6,22,49754
2048,6,49754,22
2048,17,37786,53
2048,17,53,37786
2048,6,48374,443
2048,6,42524,80
2048,6,80,42524
2048,6,443,48374
2048,17,48165,53
2048,17,53,48165
2048,6,36248,80
2048,6,59876,80
2048,6,80,36248
2048,6,80,59876
2048,6,37954,443
2048,6,443,37954
2048,17,43101,53
2048,17,53,43101
2048,1,0,0
2048,6,52634,443
2048,6,443,52634
2048,6,52638,443
2048,6,443,52638
2048,17,48970,53
2048,6,48514,80
2048,17,53,48970
2048,6,54544,443
2048,6,80,48514
2048,6,443,54544
2048,17,35329,53
2048,17,53,35329
2048,6,32816,443
2048,6,443,32816
2048,17,47304,53
2048,17,57520,443
2048,17,60130,53
2048,17,58326,53
2048,17,56466,53
2048,17,53,60130
2048,17,53,58326
2048,17,53,56466
2048,17,57466,53
2048,6,38108,443
2048,17,44180,53
2048,17,53,57466
2048,17,53,44180
2048,6,443,38108
2048,17,53,47304
2048,17,44623,53
2048,17,53,44623
2048,6,50182,443
2048,6,443,50182
2048,17,59479,53
2048,17,53,59479
2048,6,47126,443
2048,6,48678,443
2048,6,44662,443
2048,6,45966,443
2048,6,443,48678
2048,6,443,44662
2048,6,443,45966
2048,6,58004,443
2048,6,443,58004
2048,17,46724,53
2048,17,53,46724
2048,17,51687,53
2048,17,53,51687
2048,17,46725,53
2048,17,53,46725
2048,17,35680,53
2048,17,44591,53
2048,17,53,35680
2048,17,53,44591
2048,17,33791,53
2048,17,53,33791
2048,17,33956,443
2048,6,47134,443
2048,6,36734,443
2048,6,50192,443
2048,6,34874,443
2048,6,58770,443
2048,6,37814,443
2048,6,37824,443
2048,17,50940,443
2048,6,443,50192
2048,6,443,34874
2048,6,443,37824
2048,6,443,58770
2048,6,443,37814
2048,6,34886,443
2048,6,443,34886
2048,17,59564,53
2048,17,53,59564
2048,6,443,36734
2048,17,36161,53
2048,17,53,36161
2048,6,39408,80
2048,6,39404,80
2048,6,80,39408
2048,6,80,39404
2048,17,44743,443
2048,17,36536,53
2048,17,53,36536
2048,6,40776,443
2048,6,443,40776
2048,17,53439,443
2048,17,53697,443
2048,6,46900,443
2048,6,60274,80
2048,6,41306,80
2048,6,43048,80
2048,6,53534,443
2048,6,57322,443
2048,17,54284,53
2048,17,56430,53
2048,17,41835,53
2048,6,80,60274
2048,6,80,41306
2048,17,53,54284
2048,6,80,43048
2048,17,53,41835
2048,6,50916,443
2048,6,60670,443
2048,6,443,50916
2048,17,53,56430
2048,6,443,60670
2048,17,59728,53
2048,17,53,59728
2048,6,57326,443
2048,6,40570,443
2048,6,443,46900
2048,6,443,53534
2048,17,49135,443
2048,6,443,57322
2048,6,443,40570
2048,6,443,57326
2048,17,35079,53
2048,17,53,35079
2048,6,38330,443
2048,6,443,38330
2048,17,44436,443
2048,6,57338,443
2048,6,35568,80
2048,6,80,35568
2048,6,43302,443
2048,6,443,57338
2048,6,443,43302
2048,6,48846,443
2048,6,57348,443
2048,6,443,48846
2048,6,443,57348
2048,6,57354,443
2048,6,443,57354
2048,6,56940,443
2048,6,52888,443
2048,6,48546,443
2048,6,57370,443
2048,6,443,48546
2048,6,443,52888
2048,6,443,56940
2048,6,443,57370
2048,6,41288,80
2048,6,57382,443
2048,6,80,41288
2048,6,443,57382
2048,6,37012,80
2048,6,80,37012
2048,6,57390,443
2048,6,41298,80
2048,6,80,41298
2048,6,443,57390
2048,6,57394,443
2048,6,443,57394
2048,6,57396,443
2048,6,443,57396
2048,6,53484,443
2048,6,443,53514
2048,6,443,53500
2048,6,443,53484
2048,6,443,48088
2048,6,48088,443
2048,6,42524,80
2048,6,80,42524
2048,6,443,37954
2048,6,48386,443
2048,6,443,48386
2048,6,48514,80
2048,6,80,48514
2048,6,37230,443
2048,6,34348,443
2048,6,48906,443
2048,6,37484,443
2048,6,443,37230
2048,6,443,34348
2048,6,443,37484
2048,6,443,48906
2048,6,50128,443
2048,6,55966,443
2048,6,57558,443
2048,6,443,50128
2048,6,443,57558
2048,6,443,55966
2048,6,39408,80
2048,6,39404,80
2048,6,80,39408
2048,6,80,39404
2048,6,43492,443
2048,6,443,43492
2048,6,443,40570
2048,6,35568,80
2048,6,80,35568
2048,6,60272,80
2048,6,80,60272
2048,6,37012,80
2048,6,80,37012
2048,6,41298,80
2048,6,80,41298
2048,6,50420,443
2048,6,32960,443
2048,6,58184,443
2048,6,46086,443
2048,6,443,32960
2048,6,443,46086
2048,6,443,58184
2048,6,443,50420
2048,6,60060,443
2048,6,443,60060
2048,6,36248,80
2048,6,80,36248
2048,6,37954,443
2048,6,443,37954
2048,6,38830,443
2048,6,53172,443
2048,6,36142,443
2048,6,443,38830
2048,6,443,36142
2048,6,443,53172
2048,6,48890,80
2048,6,80,48890
2048,6,42226,80
2048,6,80,42226
2048,6,50182,443
2048,6,39408,80
2048,6,39404,80
2048,6,50192,443
2048,6,443,50192
2048,6,443,50182
2048,6,80,39408
2048,6,80,39404
2048,6,60274,80
2048,6,41306,80
2048,6,43048,80
2048,6,80,41306
2048,6,80,43048
2048,6,80,60274
2048,6,443,40570
2048,6,35568,80
2048,6,80,35568
2048,6,60272,80
2048,6,80,60272
2048,6,40606,443
2048,6,38220,443
2048,6,32888,443
2048,6,46736,443
2048,6,443,46736
2048,6,443,32888
2048,6,443,38220
2048,6,443,40606
2048,6,41288,80
2048,6,80,41288
2048,6,41298,80
2048,6,80,41298
2048,6,39198,443
2048,6,38932,443
2048,6,443,39198
2048,6,443,38932
2048,6,55750,443
2048,6,443,55750
2048,6,48758,443
2048,6,443,48758
2048,6,34070,443
2048,6,39972,443
2048,6,55764,443
2048,6,443,34070
2048,6,443,55764
2048,6,443,39972
2048,6,42524,80
2048,6,80,42524
2048,6,47724,8080
2048,6,8080,47724
2048,6,36248,80
2048,6,80,36248
2048,6,54656,443
2048,6,39274,443
2048,6,58846,443
2048,6,49744,443
2048,6,443,49744
2048,6,443,58846
2048,6,443,39274
2048,6,443,54656
2048,6,37954,443
2048,6,443,37954
2048,6,55414,443
2048,6,48626,443
2048,6,443,48626
2048,6,443,55414
2048,6,48514,80
2048,6,80,48514
2048,6,48890,80
2048,6,80,48890
2048,6,52424,443
2048,6,443,52424
2048,6,58004,443
2048,6,55636,443
2048,6,443,58004
2048,6,47126,443
2048,6,50192,443
2048,6,80,39408
2048,6,80,39404
2048,6,443,50182
2048,6,443,50192
2048,6,443,37814
2048,6,37814,443
2048,6,60274,80
2048,6,41306,80
2048,6,43048,80
2048,6,80,41306
2048,6,80,43048
2048,6,80,60274
2048,6,54268,443
2048,6,443,54268
2048,6,47134,443
2048,6,443,50916
2048,6,50916,443
2048,6,35568,80
2048,6,80,35568
2048,6,40240,443
2048,6,47682,443
2048,6,443,40240
2048,6,443,47682
2048,6,60272,80
2048,6,80,60272
2048,6,41288,80
2048,6,80,41288
2048,6,52212,443
2048,6,33444,443
2048,6,55200,443
2048,6,443,33444
2048,6,443,55200
2048,6,443,52212
2048,6,37012,80
2048,6,80,37012
2048,6,48088,443
2048,6,443,48088
2048,6,47534,443
2048,6,443,47534
2048,6,56790,443
2048,6,36134,443
2048,6,56860,443
2048,6,443,56860
2048,6,443,36134
2048,6,443,56790
2048,6,35274,443
2048,6,37912,443
2048,6,46746,443
2048,6,443,37912
2048,6,443,46746
2048,6,443,35274
2048,6,42524,80
2048,6,80,42524
2048,6,57774,443
2048,6,58970,443
2048,6,38476,443
2048,6,443,38476
2048,6,443,57774
2048,6,443,58970
2048,6,36248,80
2048,6,80,36248
2048,6,37954,443
2048,6,443,37954
2048,6,34268,443
2048,6,40436,443
2048,6,40452,443
2048,6,36410,443
2048,6,443,36410
2048,6,443,40452
2048,6,443,34268
2048,6,443,40436
2048,6,48890,80
2048,6,80,48890
2048,6,58004,443
2048,6,443,58004
2048,6,50182,443
2048,6,39408,80
2048,6,39404,80
2048,6,50192,443
2048,6,80,39408
2048,6,443,50182
2048,6,80,39404
2048,6,443,50192
2048,6,52176,443
2048,6,443,52176
2048,6,60274,80
2048,6,41306,80
2048,6,43048,80
2048,6,80,60274
2048,6,80,43048
2048,6,80,41306
2048,6,443,40570
2048,6,35568,80
2048,6,80,35568
2048,6,54024,443
2048,6,39930,443
2048,6,57098,443
2048,6,443,39930
2048,6,443,57098
2048,6,443,54024
2048,6,48086,443
2048,6,58466,443
2048,6,443,58466
2048,6,443,48086
2048,6,41288,80
2048,6,80,41288
2048,6,59554,443
2048,6,52620,443
2048,6,443,52620
2048,6,443,59554
2048,6,41298,80
2048,6,80,41298
2048,6,40192,443
2048,6,443,40192
2048,6,54022,443
2048,6,50280,443
2048,6,58584,443
2048,6,443,58584
2048,6,443,54022
2048,6,443,50280
2048,6,54026,443
2048,6,35104,443
2048,6,38140,443
2048,6,49316,443
2048,6,443,35104
2048,6,443,38140
2048,6,443,54026
2048,6,443,49316
2048,6,80,42524
